name,schema,description
e_0920.xml,schema-xml.csv,高雄市_正言段
e_0921.xml,schema-xml.csv,高雄市_正德段
e_0922.xml,schema-xml.csv,高雄市_正福段
e_0923.xml,schema-xml.csv,高雄市_正憲段
e_0924.xml,schema-xml.csv,高雄市_正明段
e_0925.xml,schema-xml.csv,高雄市_中正段
e_0926.xml,schema-xml.csv,高雄市_林德官段一小段
e_0927.xml,schema-xml.csv,高雄市_林德官段二小段
e_0928.xml,schema-xml.csv,高雄市_林德官段三小段
e_0929.xml,schema-xml.csv,高雄市_林德官段四小段
e_0930.xml,schema-xml.csv,高雄市_林德官段五小段
e_0931.xml,schema-xml.csv,高雄市_五塊厝段一小段
e_0935.xml,schema-xml.csv,高雄市_五權段一小段
e_0936.xml,schema-xml.csv,高雄市_林聖段一小段
e_0937.xml,schema-xml.csv,高雄市_苓中段一小段
e_0938.xml,schema-xml.csv,高雄市_苓港段
e_1000.xml,schema-xml.csv,高雄市_鎮東段
e_1001.xml,schema-xml.csv,高雄市_鎮昌段
e_1002.xml,schema-xml.csv,高雄市_新生段
e_1003.xml,schema-xml.csv,高雄市_興邦段
e_1004.xml,schema-xml.csv,高雄市_瑞南段
e_1005.xml,schema-xml.csv,高雄市_仁愛段
e_1007.xml,schema-xml.csv,高雄市_愛群段
e_1008.xml,schema-xml.csv,高雄市_光華段
e_1009.xml,schema-xml.csv,高雄市_籬子內段籬子內小段
e_1011.xml,schema-xml.csv,高雄市_憲德段
e_1012.xml,schema-xml.csv,高雄市_盛興段
e_1013.xml,schema-xml.csv,高雄市_臨北段
e_1014.xml,schema-xml.csv,高雄市_獅甲段
e_1017.xml,schema-xml.csv,高雄市_佛公段
e_1018.xml,schema-xml.csv,高雄市_瑞隆段一小段
e_1019.xml,schema-xml.csv,高雄市_瑞隆段二小段
e_1020.xml,schema-xml.csv,高雄市_瑞隆段三小段
e_1021.xml,schema-xml.csv,高雄市_瑞隆段四小段
e_1022.xml,schema-xml.csv,高雄市_瑞崗段一小段
e_1023.xml,schema-xml.csv,高雄市_瑞崗段二小段
e_1024.xml,schema-xml.csv,高雄市_瑞崗段三小段
e_1025.xml,schema-xml.csv,高雄市_瑞崗段四小段
e_1026.xml,schema-xml.csv,高雄市_瑞崗段五小段
e_1027.xml,schema-xml.csv,高雄市_台糖段
e_1028.xml,schema-xml.csv,高雄市_朝陽段
e_1029.xml,schema-xml.csv,高雄市_明道段
e_1030.xml,schema-xml.csv,高雄市_草衙段一小段
e_1031.xml,schema-xml.csv,高雄市_草衙段二小段
e_1032.xml,schema-xml.csv,高雄市_草衙段三小段
e_1033.xml,schema-xml.csv,高雄市_鎮昌段一小段
e_1034.xml,schema-xml.csv,高雄市_瑞南段一小段
e_1035.xml,schema-xml.csv,高雄市_仁愛段一小段
e_1038.xml,schema-xml.csv,高雄市_光華段一小段
e_1039.xml,schema-xml.csv,高雄市_憲德段一小段
e_1040.xml,schema-xml.csv,高雄市_盛興段一小段
e_1041.xml,schema-xml.csv,高雄市_獅甲段一小段
e_1042.xml,schema-xml.csv,高雄市_獅甲段二小段
e_1043.xml,schema-xml.csv,高雄市_獅甲段三小段
e_1044.xml,schema-xml.csv,高雄市_瑞崗段六小段
e_1045.xml,schema-xml.csv,高雄市_憲德段二小段
e_1046.xml,schema-xml.csv,高雄市_中安段
e_1047.xml,schema-xml.csv,高雄市_興南段
e_1048.xml,schema-xml.csv,高雄市_經貿段一小段
e_1049.xml,schema-xml.csv,高雄市_竹北段
e_1051.xml,schema-xml.csv,高雄市_經貿段二小段
e_1052.xml,schema-xml.csv,高雄市_經貿段三小段
e_1053.xml,schema-xml.csv,高雄市_經貿段四小段
e_1054.xml,schema-xml.csv,高雄市_明正段
e_1055.xml,schema-xml.csv,高雄市_經貿段五小段
e_1056.xml,schema-xml.csv,高雄市_經貿段六小段
e_1058.xml,schema-xml.csv,高雄市_經貿段八小段
e_1059.xml,schema-xml.csv,高雄市_經貿段九小段
e_1112.xml,schema-xml.csv,高雄市_旗港段
e_1113.xml,schema-xml.csv,高雄市_旗津段
e_1114.xml,schema-xml.csv,高雄市_旗汕段
e_1115.xml,schema-xml.csv,高雄市_中興段
e_1116.xml,schema-xml.csv,高雄市_東沙段
e_1200.xml,schema-xml.csv,高雄市_鳳林段
e_1201.xml,schema-xml.csv,高雄市_大林段
e_1202.xml,schema-xml.csv,高雄市_龍鳳段
e_1203.xml,schema-xml.csv,高雄市_丹山段
e_1204.xml,schema-xml.csv,高雄市_鳳宮段
e_1205.xml,schema-xml.csv,高雄市_大業段
e_1206.xml,schema-xml.csv,高雄市_港墘段
e_1207.xml,schema-xml.csv,高雄市_高鳳段
e_1208.xml,schema-xml.csv,高雄市_山明段
e_1209.xml,schema-xml.csv,高雄市_青島段一小段
e_1210.xml,schema-xml.csv,高雄市_青島段二小段
e_1211.xml,schema-xml.csv,高雄市_港和段一小段
e_1212.xml,schema-xml.csv,高雄市_港和段二小段
e_1213.xml,schema-xml.csv,高雄市_小港段
e_1215.xml,schema-xml.csv,高雄市_二苓段
e_1216.xml,schema-xml.csv,高雄市_高松段
e_1219.xml,schema-xml.csv,高雄市_大林蒲段
e_1220.xml,schema-xml.csv,高雄市_鹽水港段
e_1221.xml,schema-xml.csv,高雄市_紅毛港段
